Mayor65Anos,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVaCable,StreamingDePeliculas,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,No,Si,Anual,No,DebitoAutomatico,78.35,No
0,No,No,1,Si,No,DSL,No,No,No,No,Si,No,Mensual,Si,ChequePapel,53.55,Si
0,No,No,51,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequeDigital,19.1,No
0,Si,Si,42,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,20.0,No
0,Si,Si,70,Si,Si,FibraOptica,Si,Si,Si,Si,No,No,Bienal,No,DebitoAutomatico,93.9,Si
0,No,No,48,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,19.95,No
0,Si,Si,68,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,113.15,Si
0,No,No,48,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,24.0,No
1,Si,No,26,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,No,ChequeDigital,84.95,Si
0,Si,No,11,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,DebitoAutomatico,80.5,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.3,Si
0,No,No,27,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.15,No
1,No,No,46,Si,No,FibraOptica,No,Si,Si,No,Si,No,Anual,Si,DebitoAutomatico,91.3,No
0,No,No,1,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,ChequePapel,49.65,Si
0,No,No,46,Si,No,DSL,No,No,Si,Si,No,No,Bienal,No,TarjetaDeCredito,54.35,Si
0,Si,Si,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.15,No
0,No,No,4,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,88.45,Si
0,No,No,13,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.75,No
0,Si,No,31,Si,No,DSL,Si,Si,Si,Si,No,Si,Anual,Si,TarjetaDeCredito,75.5,No
0,Si,Si,23,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,83.75,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.4,No
0,No,No,65,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,26.5,No
1,No,No,22,Si,Si,FibraOptica,No,No,No,Si,Si,No,Mensual,Si,DebitoAutomatico,90.5,Si
0,Si,Si,55,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,TarjetaDeCredito,19.15,No
0,Si,No,9,Si,No,FibraOptica,No,Si,Si,Si,Si,No,Mensual,Si,ChequePapel,94.85,Si
0,Si,Si,7,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,DebitoAutomatico,69.95,Si
0,Si,Si,35,No,SinServicioTelefonico,DSL,No,No,No,Si,Si,No,Anual,No,ChequePapel,40.9,No
0,No,No,6,Si,No,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,ChequePapel,80.25,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,48.6,Si
0,No,No,17,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.8,No
0,Si,Si,10,Si,No,DSL,No,No,Si,No,Si,No,Mensual,No,ChequePapel,60.2,No
0,No,Si,15,Si,No,DSL,No,No,Si,Si,No,No,Anual,No,TarjetaDeCredito,55.2,No
1,No,No,40,No,SinServicioTelefonico,DSL,Si,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,55.8,Si
0,Si,Si,13,Si,No,DSL,Si,No,No,Si,No,No,Anual,No,DebitoAutomatico,54.15,No
0,Si,No,29,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,DebitoAutomatico,80.15,Si
0,No,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.5,Si
1,Si,No,58,Si,Si,FibraOptica,No,No,No,Si,Si,Si,Mensual,Si,DebitoAutomatico,100.4,No
0,No,No,45,Si,No,DSL,Si,Si,No,Si,No,No,Anual,Si,TarjetaDeCredito,62.55,No
0,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,No,No,Bienal,Si,DebitoAutomatico,70.45,No
0,Si,Si,68,Si,Si,FibraOptica,Si,Si,No,No,No,No,Anual,Si,DebitoAutomatico,85.5,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,DebitoAutomatico,20.2,Si
0,Si,Si,38,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,ChequeDigital,54.5,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.75,No
0,No,No,11,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.35,No
1,Si,No,20,Si,No,FibraOptica,No,No,No,No,Si,Si,Anual,Si,DebitoAutomatico,91.0,No
0,Si,No,72,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Bienal,Si,DebitoAutomatico,104.8,No
0,Si,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,74.75,Si
0,No,No,23,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,ChequePapel,104.05,Si
0,No,No,40,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,51.1,No
1,Si,No,62,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,DebitoAutomatico,89.8,No
0,No,Si,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,20.55,No
0,No,No,11,Si,No,DSL,Si,No,Si,No,No,Si,Mensual,No,DebitoAutomatico,64.05,No
1,Si,No,7,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.85,No
0,No,No,13,Si,Si,FibraOptica,Si,Si,No,No,Si,No,Mensual,Si,ChequeDigital,96.65,Si
1,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,Si
0,No,No,39,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,103.45,Si
0,Si,No,3,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,25.0,No
0,No,No,58,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,20.3,No
0,No,Si,6,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,26.35,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.9,Si
0,Si,No,22,Si,No,DSL,No,Si,Si,No,No,No,Mensual,Si,ChequePapel,54.7,No
0,Si,No,14,No,SinServicioTelefonico,DSL,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,46.35,Si
0,Si,Si,64,Si,Si,FibraOptica,No,No,Si,No,No,Si,Anual,No,TarjetaDeCredito,90.25,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.95,Si
0,No,No,6,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,No,ChequeDigital,79.6,Si
0,No,Si,39,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,25.45,No
0,No,No,20,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.5,No
0,No,No,1,Si,No,FibraOptica,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,75.9,Si
0,Si,No,1,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,ChequeDigital,76.2,Si
0,Si,No,64,Si,Si,DSL,Si,No,No,No,Si,No,Anual,Si,TarjetaDeCredito,66.15,No
0,No,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.25,Si
0,Si,No,46,Si,No,DSL,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,69.1,No
1,Si,Si,28,No,SinServicioTelefonico,DSL,No,Si,No,No,No,Si,Anual,Si,ChequeDigital,39.1,No
0,Si,No,33,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,No
0,Si,Si,39,Si,No,DSL,Si,Si,Si,No,No,No,Anual,No,ChequeDigital,59.8,No
0,Si,No,42,Si,Si,FibraOptica,No,No,Si,Si,No,No,Mensual,Si,ChequeDigital,84.3,Si
0,No,No,1,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,48.6,No
0,No,No,7,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,79.0,Si
1,Si,No,70,Si,No,FibraOptica,Si,Si,Si,No,Si,Si,Bienal,No,TarjetaDeCredito,105.35,No
0,No,No,65,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,25.1,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,ChequeDigital,49.75,No
0,Si,No,18,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,94.75,No
0,Si,No,24,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,93.0,No
0,No,No,63,Si,Si,DSL,Si,No,Si,Si,No,Si,Bienal,Si,DebitoAutomatico,71.9,No
0,No,Si,44,Si,Si,DSL,No,Si,No,No,Si,Si,Anual,Si,ChequePapel,77.55,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.85,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.25,Si
0,Si,Si,37,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.25,No
1,No,No,10,Si,No,FibraOptica,No,No,Si,No,No,Si,Mensual,Si,TarjetaDeCredito,84.6,Si
0,No,No,34,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,DebitoAutomatico,25.05,No
0,Si,No,35,No,SinServicioTelefonico,DSL,Si,No,Si,No,Si,Si,Anual,No,TarjetaDeCredito,53.15,No
0,Si,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.15,No
1,Si,No,39,Si,Si,FibraOptica,No,No,No,Si,Si,Si,Mensual,Si,ChequeDigital,101.25,No
1,Si,No,43,Si,No,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,DebitoAutomatico,100.55,No
0,Si,Si,17,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,24.1,Si
0,Si,No,61,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,25.3,No
0,Si,No,49,Si,Si,DSL,Si,Si,Si,No,No,Si,Anual,No,ChequeDigital,71.8,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.7,No
0,Si,Si,64,No,SinServicioTelefonico,DSL,No,Si,Si,Si,No,Si,Bienal,No,ChequeDigital,49.85,No
0,No,No,3,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,69.6,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.75,No
0,Si,No,40,Si,No,FibraOptica,No,Si,Si,No,No,No,Anual,No,ChequeDigital,80.8,No
0,No,Si,1,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,Si,ChequeDigital,60.0,Si
0,No,No,8,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,86.55,Si
1,Si,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.85,Si
1,Si,No,34,Si,No,DSL,No,No,Si,Si,Si,No,Anual,No,DebitoAutomatico,64.2,No
0,Si,No,1,No,SinServicioTelefonico,DSL,No,No,No,No,No,Si,Mensual,No,ChequeDigital,35.0,No
0,No,No,39,No,SinServicioTelefonico,DSL,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,50.75,Si
1,Si,No,58,Si,No,FibraOptica,Si,Si,No,Si,Si,Si,Anual,Si,TarjetaDeCredito,105.5,Si
0,Si,Si,45,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequeDigital,19.2,No
1,No,No,6,Si,No,FibraOptica,Si,No,No,No,Si,No,Mensual,Si,DebitoAutomatico,85.15,Si
0,No,No,43,Si,No,FibraOptica,Si,Si,Si,Si,No,No,Anual,Si,TarjetaDeCredito,90.65,No
0,Si,Si,41,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,20.0,No
0,No,No,5,Si,No,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,74.65,No
0,No,No,72,No,SinServicioTelefonico,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,TarjetaDeCredito,61.2,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.95,No
0,Si,Si,9,Si,No,DSL,No,Si,No,Si,No,No,Mensual,No,ChequePapel,54.8,No
1,Si,No,72,Si,Si,DSL,No,No,Si,No,Si,Si,Bienal,Si,TarjetaDeCredito,73.45,No
0,Si,No,33,Si,No,DSL,No,No,No,Si,No,No,Anual,Si,ChequePapel,51.45,No
0,Si,No,72,Si,Si,FibraOptica,Si,No,No,No,No,No,Bienal,No,DebitoAutomatico,80.45,No
0,Si,No,22,Si,No,DSL,Si,No,No,Si,No,No,Mensual,Si,ChequeDigital,54.2,Si
0,Si,No,70,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Anual,Si,ChequeDigital,109.5,Si
0,Si,Si,21,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,No,ChequeDigital,104.4,Si
0,No,No,15,Si,No,FibraOptica,No,No,Si,No,Si,No,Mensual,No,ChequeDigital,85.3,No
1,Si,No,29,Si,Si,FibraOptica,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,79.3,No
0,Si,Si,15,Si,No,DSL,No,Si,Si,Si,Si,Si,Mensual,No,DebitoAutomatico,76.5,No
1,Si,Si,71,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,105.1,Si
1,No,No,72,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,25.4,No
0,Si,No,19,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,86.85,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.65,No
0,No,No,1,Si,No,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,75.7,Si
0,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,45.55,No
1,Si,Si,11,Si,Si,FibraOptica,No,No,Si,No,No,No,Mensual,Si,TarjetaDeCredito,78.1,No
0,No,No,12,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.3,No
0,Si,No,70,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,110.5,No
1,Si,No,20,Si,Si,FibraOptica,No,No,Si,No,Si,No,Mensual,No,ChequeDigital,90.8,Si
0,No,No,23,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,DebitoAutomatico,20.3,No
1,No,No,49,Si,Si,DSL,Si,Si,Si,Si,No,Si,Bienal,No,TarjetaDeCredito,81.35,No
0,Si,Si,4,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,97.95,Si
0,No,No,32,Si,Si,FibraOptica,Si,Si,No,Si,Si,Si,Mensual,Si,TarjetaDeCredito,108.15,Si
0,No,Si,2,Si,No,DSL,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,55.3,No
1,Si,No,69,No,SinServicioTelefonico,DSL,Si,Si,No,No,Si,Si,Bienal,No,TarjetaDeCredito,56.55,No
0,No,No,6,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,TarjetaDeCredito,80.5,Si
0,Si,Si,24,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,19.7,No
0,No,No,32,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,TarjetaDeCredito,104.05,No
0,No,No,27,Si,No,DSL,Si,Si,No,No,No,No,Bienal,No,DebitoAutomatico,52.85,No
1,Si,No,27,Si,Si,FibraOptica,Si,No,No,Si,Si,Si,Mensual,Si,DebitoAutomatico,104.3,Si
0,No,No,58,Si,Si,FibraOptica,No,No,No,Si,No,No,Mensual,No,DebitoAutomatico,80.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,71.35,Si
0,Si,Si,18,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,TarjetaDeCredito,24.65,No
0,Si,Si,47,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,21.3,No
0,Si,Si,70,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,110.2,No
0,No,No,13,Si,Si,FibraOptica,No,Si,Si,Si,No,No,Mensual,No,ChequeDigital,89.4,Si
0,Si,Si,36,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,TarjetaDeCredito,51.05,No
0,No,No,67,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,19.8,No
0,No,No,10,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.9,No
1,No,No,19,Si,No,FibraOptica,Si,No,No,No,No,Si,Mensual,Si,ChequeDigital,87.3,No
0,Si,Si,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,19.85,No
0,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequePapel,89.4,No
0,Si,Si,48,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,20.0,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,No
0,Si,Si,18,Si,No,DSL,Si,No,Si,Si,Si,Si,Mensual,No,ChequeDigital,83.25,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.6,Si
1,Si,No,67,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,Bienal,No,DebitoAutomatico,102.9,No
0,Si,Si,69,No,SinServicioTelefonico,DSL,Si,No,Si,Si,No,No,Bienal,No,ChequePapel,39.1,No
0,No,No,19,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,99.95,Si
1,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequePapel,114.5,No
1,No,No,38,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,20.2,No
1,Si,No,40,Si,No,DSL,No,No,No,No,No,Si,Anual,No,ChequeDigital,55.8,No
0,Si,Si,61,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,24.2,No
0,No,No,10,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,TarjetaDeCredito,81.0,Si
0,Si,No,32,Si,Si,DSL,Si,No,No,Si,Si,No,Anual,Si,TarjetaDeCredito,72.8,No
0,No,No,21,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,99.85,No
1,No,No,59,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Anual,Si,ChequeDigital,99.5,No
1,Si,No,13,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.15,Si
0,No,No,47,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,20.25,No
0,Si,Si,69,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,26.0,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,TarjetaDeCredito,19.9,No
0,Si,Si,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,DebitoAutomatico,19.05,No
1,Si,No,15,Si,Si,FibraOptica,Si,No,Si,No,Si,No,Mensual,Si,ChequeDigital,96.5,No
0,No,No,53,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,19.85,No
1,Si,No,28,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,25.7,No
0,No,No,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,20.3,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,70.15,Si
1,Si,No,16,Si,No,FibraOptica,No,No,Si,Si,No,Si,Mensual,Si,ChequeDigital,91.55,No
0,Si,Si,48,No,SinServicioTelefonico,DSL,Si,Si,No,Si,No,No,Bienal,No,ChequePapel,39.4,No
1,Si,No,30,Si,Si,FibraOptica,Si,Si,Si,Si,Si,No,Mensual,Si,DebitoAutomatico,105.7,No
0,No,No,3,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.25,No
1,No,No,57,Si,Si,FibraOptica,Si,No,No,Si,No,Si,Bienal,No,ChequeDigital,93.75,No
1,Si,No,68,Si,Si,FibraOptica,Si,Si,No,No,No,Si,Anual,Si,TarjetaDeCredito,96.55,Si
0,Si,No,23,Si,No,DSL,No,No,No,Si,Si,No,Anual,No,DebitoAutomatico,60.0,No
0,Si,No,65,Si,No,DSL,No,No,No,Si,Si,No,Bienal,Si,TarjetaDeCredito,59.8,No
